OBJECTID_1,TotalPop,PctMen,PctWomen,MedAge,MedAgeMen,MedAgeWomen,PctWhite,PctBlack,PctNative,PctAsian,PctPacIsl,PctOther,PctTwoPlus,PctForeignBorn,PctLatino,MedHHincome,PctPoverty,PctEmployed,PctHS,PctAss,PctBac,PctMas,PctProf,PctDoc,Count_,Sum_Krasner,Sum_Khan,Sum_Untermeyer,Sum_El_Shabazz,Sum_Negrin,Sum_Deni,Sum_O_Neill,Sum_Write_In,Sum_Total,Pct_Krasner,Pct_Khan,Pct_Untermeyer,Pct_El_Shabazz,Pct_Negrin,Pct_Deni,Pct_ONeill,Pct_Write_In
246,4949,0.449000000000000,0.551000000000000,33.700000000000003,33.799999999999997,33.600000000000001,0.049504950000000,0.865831481000000,0,0,0,0.000000000000000,0,0.114800000000000,0.027100000000000,32298,0.195900000000000,0.412200000000000,0.278000000000000,0.061900000000000,0.140000000000000,0.102700000000000,0.016400000000000,0.009100000000000,4,224,95,49,126,50,14,7,0,565,39.646017699115042,16.814159292035399,8.672566371681416,22.300884955752213,8.849557522123893,2.477876106194690,1.238938053097345,0.000000000000000
247,6055,0.517100000000000,0.482900000000000,38.899999999999999,32.899999999999999,41.000000000000000,0.192402973000000,0.720726672000000,0,0,0,0.004459125000000,0,0.183800000000000,0.021000000000000,38640,0.264400000000000,0.406300000000000,0.346700000000000,0.052300000000000,0.097600000000000,0.015800000000000,0.006600000000000,0.000000000000000,7,159,80,47,127,66,4,145,0,628,25.318471337579616,12.738853503184714,7.484076433121019,20.222929936305732,10.509554140127388,0.636942675159236,23.089171974522294,0.000000000000000
248,3443,0.520200000000000,0.479800000000000,32.799999999999997,30.699999999999999,36.100000000000001,0.091780424000000,0.717397618000000,0,0,0,0.021783328000000,0,0.157700000000000,0.026400000000000,33004,0.313700000000000,0.413900000000000,0.322900000000000,0.059700000000000,0.078800000000000,0.025800000000000,0.000000000000000,0.000000000000000,6,80,41,25,108,31,5,43,0,333,24.024024024024023,12.312312312312311,7.507507507507508,32.432432432432435,9.309309309309310,1.501501501501501,12.912912912912914,0.000000000000000
249,3540,0.582200000000000,0.417800000000000,30.100000000000001,29.500000000000000,31.300000000000001,0.533333333000000,0.140112994000000,0,0,0,0.177966102000000,0,0.131400000000000,0.387900000000000,43370,0.304500000000000,0.460700000000000,0.215700000000000,0.016800000000000,0.264900000000000,0.042500000000000,0.032000000000000,0.010900000000000,3,325,77,22,8,49,8,13,0,502,64.741035856573703,15.338645418326694,4.382470119521913,1.593625498007968,9.760956175298805,1.593625498007968,2.589641434262948,0.000000000000000
250,1867,0.516900000000000,0.483100000000000,43.000000000000000,41.100000000000001,48.399999999999999,0.690412426000000,0.088377076000000,0,0,0,0.009105517000000,0,0.149400000000000,0.026800000000000,101984,0.049900000000000,0.685600000000000,0.074700000000000,0.030700000000000,0.262700000000000,0.236100000000000,0.163300000000000,0.041000000000000,6,444,448,90,15,232,13,49,0,1291,34.391944229279630,34.701781564678541,6.971340046475601,1.161890007745933,17.970565453137102,1.006971340046476,3.795507358636716,0.000000000000000
251,3405,0.379100000000000,0.620900000000000,53.500000000000000,48.600000000000001,56.600000000000001,0.227312775000000,0.718355360000000,0,0,0,0.000000000000000,0,0.082500000000000,0.016700000000000,40880,0.220200000000000,0.442300000000000,0.204800000000000,0.063300000000000,0.240200000000000,0.118900000000000,0.019800000000000,0.030800000000000,2,69,59,31,61,66,1,5,0,292,23.630136986301370,20.205479452054796,10.616438356164384,20.890410958904109,22.602739726027394,0.342465753424658,1.712328767123288,0.000000000000000
252,3746,0.476200000000000,0.523800000000000,33.600000000000001,34.200000000000003,31.100000000000001,0.810197544000000,0.045114789000000,0,0,0,0.003470368000000,0,0.250100000000000,0.135900000000000,96250,0.055800000000000,0.646800000000000,0.074000000000000,0.022400000000000,0.331000000000000,0.225100000000000,0.192200000000000,0.032500000000000,4,247,237,35,9,133,10,16,0,687,35.953420669577874,34.497816593886469,5.094614264919942,1.310043668122271,19.359534206695777,1.455604075691412,2.328966521106259,0.000000000000000
253,5249,0.475100000000000,0.524900000000000,30.500000000000000,32.799999999999997,29.600000000000001,0.851781292000000,0.065345780000000,0,0,0,0.026862259000000,0,0.097000000000000,0.096200000000000,71436,0.111600000000000,0.718600000000000,0.021300000000000,0.004800000000000,0.463800000000000,0.204100000000000,0.137300000000000,0.080700000000000,5,557,411,29,11,153,8,12,0,1181,47.163420829805247,34.801016088060962,2.455546147332769,0.931414055884843,12.955122777307368,0.677392040643522,1.016088060965284,0.000000000000000
254,3991,0.495600000000000,0.504400000000000,36.100000000000001,35.500000000000000,38.600000000000001,0.899523929000000,0.043096968000000,0,0,0,0.001753946000000,0,0.030800000000000,0.059600000000000,62171,0.068400000000000,0.542200000000000,0.308100000000000,0.025200000000000,0.203700000000000,0.081300000000000,0.020900000000000,0.010000000000000,4,249,98,37,8,92,6,169,0,659,37.784522003034901,14.871016691957511,5.614567526555387,1.213960546282246,13.960546282245827,0.910470409711684,25.644916540212442,0.000000000000000
255,2639,0.425200000000000,0.574800000000000,30.899999999999999,35.500000000000000,28.399999999999999,0.729821902000000,0.047745358000000,0,0,0,0.005305040000000,0,0.243700000000000,0.020100000000000,50179,0.226600000000000,0.491100000000000,0.051800000000000,0.053300000000000,0.359300000000000,0.119200000000000,0.138600000000000,0.082600000000000,1,137,64,4,0,46,2,4,1,258,53.100775193798455,24.806201550387598,1.550387596899225,0.000000000000000,17.829457364341085,0.775193798449612,1.550387596899225,0.387596899224806
256,4167,0.455500000000000,0.544500000000000,35.000000000000000,38.500000000000000,34.200000000000003,0.885289177000000,0.009359251000000,0,0,0,0.001199904000000,0,0.139900000000000,0.041800000000000,109643,0.058800000000000,0.681300000000000,0.017800000000000,0.020100000000000,0.311600000000000,0.215000000000000,0.219800000000000,0.166200000000000,4,377,363,17,3,152,6,12,0,930,40.537634408602152,39.032258064516128,1.827956989247312,0.322580645161290,16.344086021505376,0.645161290322581,1.290322580645161,0.000000000000000
257,4771,0.425500000000000,0.574500000000000,42.600000000000001,42.299999999999997,43.600000000000001,0.669042130000000,0.196814085000000,0,0,0,0.006287990000000,0,0.420500000000000,0.150100000000000,40851,0.109000000000000,0.517500000000000,0.304200000000000,0.055300000000000,0.155500000000000,0.119800000000000,0.004000000000000,0.000000000000000,4,41,59,55,13,44,4,17,0,233,17.596566523605151,25.321888412017167,23.605150214592275,5.579399141630901,18.884120171673821,1.716738197424893,7.296137339055794,0.000000000000000
258,777,0.423400000000000,0.576600000000000,29.300000000000001,33.100000000000001,28.500000000000000,0.449163449000000,0.298584299000000,0,0,0,0.036036036000000,0,0.276700000000000,0.028300000000000,34706,0.308900000000000,0.612600000000000,0.076200000000000,0.058600000000000,0.414100000000000,0.136700000000000,0.044900000000000,0.117200000000000,1,5,3,0,4,3,0,1,0,16,31.250000000000000,18.750000000000000,0.000000000000000,25.000000000000000,18.750000000000000,0.000000000000000,6.250000000000000,0.000000000000000
259,3826,0.469700000000000,0.530300000000000,33.700000000000003,34.799999999999997,33.299999999999997,0.729221119000000,0.170674334000000,0,0,0,0.002090957000000,0,0.099600000000000,0.020900000000000,84196,0.136200000000000,0.654700000000000,0.149500000000000,0.044900000000000,0.342900000000000,0.248100000000000,0.050200000000000,0.038200000000000,4,390,227,28,7,154,9,25,0,840,46.428571428571431,27.023809523809522,3.333333333333334,0.833333333333333,18.333333333333332,1.071428571428571,2.976190476190476,0.000000000000000
260,4453,0.493400000000000,0.506600000000000,44.899999999999999,42.000000000000000,46.500000000000000,0.867729620000000,0.079496968000000,0,0,0,0.002021109000000,0,0.047400000000000,0.039100000000000,52157,0.101100000000000,0.435700000000000,0.395800000000000,0.066800000000000,0.107400000000000,0.074600000000000,0.002600000000000,0.002300000000000,5,31,58,46,7,61,12,59,0,274,11.313868613138686,21.167883211678831,16.788321167883211,2.554744525547446,22.262773722627738,4.379562043795620,21.532846715328464,0.000000000000000
261,2111,0.558500000000000,0.441500000000000,36.899999999999999,36.399999999999999,40.000000000000000,0.207958314000000,0.739933681000000,0,0,0,0.000000000000000,0,0.032200000000000,0.012300000000000,34972,0.139300000000000,0.491700000000000,0.285500000000000,0.107100000000000,0.155100000000000,0.050800000000000,0.016500000000000,0.008900000000000,4,177,49,21,72,58,9,3,0,389,45.501285347043705,12.596401028277635,5.398457583547557,18.508997429305911,14.910025706940875,2.313624678663239,0.771208226221080,0.000000000000000
262,4124,0.427000000000000,0.573000000000000,34.899999999999999,28.600000000000001,36.799999999999997,0.101842871000000,0.883608147000000,0,0,0,0.002424830000000,0,0.084600000000000,0.060900000000000,29785,0.339700000000000,0.364000000000000,0.383600000000000,0.067300000000000,0.123100000000000,0.034600000000000,0.002400000000000,0.000000000000000,4,97,68,36,92,33,2,14,0,342,28.362573099415204,19.883040935672515,10.526315789473683,26.900584795321635,9.649122807017543,0.584795321637427,4.093567251461988,0.000000000000000
263,1454,0.542600000000000,0.457400000000000,37.399999999999999,40.299999999999997,35.500000000000000,0.841127923000000,0.019944979000000,0,0,0,0.025447043000000,0,0.106600000000000,0.059100000000000,59787,0.104500000000000,0.654700000000000,0.126700000000000,0.035200000000000,0.355700000000000,0.107400000000000,0.039400000000000,0.017600000000000,2,205,79,19,3,37,5,16,0,364,56.318681318681321,21.703296703296704,5.219780219780220,0.824175824175824,10.164835164835164,1.373626373626374,4.395604395604396,0.000000000000000
264,3319,0.475100000000000,0.524900000000000,29.800000000000001,32.299999999999997,29.000000000000000,0.880988249000000,0.041578789000000,0,0,0,0.001807773000000,0,0.084700000000000,0.063600000000000,77568,0.125700000000000,0.648700000000000,0.053300000000000,0.003800000000000,0.265200000000000,0.265600000000000,0.185000000000000,0.043500000000000,4,372,192,22,17,87,7,12,0,709,52.468265162200275,27.080394922425953,3.102961918194640,2.397743300423131,12.270803949224259,0.987306064880113,1.692524682651622,0.000000000000000
265,7245,0.493000000000000,0.507000000000000,27.100000000000001,25.899999999999999,29.100000000000001,0.071911663000000,0.509868875000000,0,0,0,0.147412008000000,0,0.170600000000000,0.276500000000000,37444,0.201600000000000,0.368300000000000,0.292100000000000,0.086700000000000,0.078200000000000,0.037200000000000,0.000000000000000,0.000000000000000,5,111,55,23,65,39,3,9,0,305,36.393442622950822,18.032786885245901,7.540983606557377,21.311475409836063,12.786885245901638,0.983606557377049,2.950819672131148,0.000000000000000
266,4288,0.472000000000000,0.528000000000000,44.399999999999999,42.299999999999997,46.600000000000001,0.960587687000000,0.000932836000000,0,0,0,0.000000000000000,0,0.070900000000000,0.006800000000000,77212,0.088900000000000,0.501900000000000,0.336800000000000,0.074300000000000,0.189200000000000,0.066500000000000,0.002300000000000,0.000000000000000,3,33,43,29,3,109,10,67,0,294,11.224489795918368,14.625850340136054,9.863945578231292,1.020408163265306,37.074829931972793,3.401360544217687,22.789115646258505,0.000000000000000
267,2081,0.479600000000000,0.520400000000000,29.699999999999999,31.699999999999999,27.899999999999999,0.684286401000000,0.071119654000000,0,0,0,0.020663143000000,0,0.207600000000000,0.063400000000000,39539,0.226300000000000,0.652600000000000,0.044900000000000,0.049900000000000,0.444500000000000,0.178900000000000,0.155900000000000,0.046800000000000,1,95,60,13,5,23,1,4,0,201,47.263681592039802,29.850746268656714,6.467661691542288,2.487562189054727,11.442786069651742,0.497512437810945,1.990049751243781,0.000000000000000
268,2836,0.471400000000000,0.528600000000000,36.500000000000000,40.200000000000003,33.600000000000001,0.586741890000000,0.128702398000000,0,0,0,0.002820874000000,0,0.264100000000000,0.062100000000000,46228,0.280300000000000,0.578300000000000,0.129000000000000,0.020800000000000,0.323100000000000,0.266800000000000,0.038900000000000,0.056200000000000,3,296,256,71,14,152,7,26,0,822,36.009732360097324,31.143552311435524,8.637469586374696,1.703163017031630,18.491484184914842,0.851581508515815,3.163017031630171,0.000000000000000
269,3804,0.522100000000000,0.477900000000000,48.500000000000000,40.200000000000003,57.100000000000001,0.686908517000000,0.098054679000000,0,0,0,0.033648791000000,0,0.421100000000000,0.177400000000000,30452,0.294400000000000,0.416900000000000,0.352200000000000,0.090700000000000,0.180700000000000,0.044600000000000,0.013800000000000,0.011700000000000,2,19,33,38,6,16,3,14,0,129,14.728682170542637,25.581395348837212,29.457364341085274,4.651162790697675,12.403100775193799,2.325581395348837,10.852713178294573,0.000000000000000
270,5806,0.517200000000000,0.482800000000000,23.800000000000001,19.800000000000001,29.300000000000001,0.338615226000000,0.242507751000000,0,0,0,0.327764382000000,0,0.092800000000000,0.719300000000000,14587,0.654200000000000,0.172800000000000,0.271200000000000,0.018200000000000,0.031200000000000,0.014400000000000,0.000000000000000,0.000000000000000,6,31,14,7,5,46,3,1,0,107,28.971962616822427,13.084112149532709,6.542056074766355,4.672897196261682,42.990654205607477,2.803738317757009,0.934579439252336,0.000000000000000
271,2167,0.520100000000000,0.479900000000000,34.299999999999997,28.600000000000001,40.700000000000003,0.019843101000000,0.945546839000000,0,0,0,0.000000000000000,0,0.031400000000000,0.014800000000000,38806,0.155700000000000,0.324000000000000,0.349800000000000,0.063200000000000,0.100200000000000,0.044700000000000,0.002300000000000,0.003900000000000,3,63,43,21,95,27,5,6,0,260,24.230769230769230,16.538461538461537,8.076923076923077,36.538461538461533,10.384615384615385,1.923076923076923,2.307692307692308,0.000000000000000
272,2492,0.517700000000000,0.482300000000000,22.300000000000001,21.500000000000000,26.600000000000001,0.172552167000000,0.755216693000000,0,0,0,0.001605136000000,0,0.060200000000000,0.047400000000000,19152,0.547000000000000,0.295700000000000,0.292400000000000,0.041900000000000,0.102400000000000,0.054900000000000,0.000000000000000,0.002800000000000,2,54,19,15,27,21,1,4,0,141,38.297872340425535,13.475177304964539,10.638297872340425,19.148936170212767,14.893617021276595,0.709219858156028,2.836879432624114,0.000000000000000
273,9146,0.473900000000000,0.526100000000000,25.399999999999999,25.699999999999999,25.300000000000001,0.436912311000000,0.311064946000000,0,0,0,0.152416357000000,0,0.061600000000000,0.481400000000000,21949,0.571300000000000,0.223600000000000,0.372700000000000,0.035300000000000,0.014400000000000,0.008500000000000,0.000000000000000,0.000000000000000,6,20,17,14,8,21,3,4,0,87,22.988505747126435,19.540229885057471,16.091954022988507,9.195402298850574,24.137931034482758,3.448275862068965,4.597701149425287,0.000000000000000
274,4392,0.503900000000000,0.496100000000000,35.299999999999997,35.700000000000003,34.899999999999999,0.267531876000000,0.670081967000000,0,0,0,0.009790528000000,0,0.089900000000000,0.035300000000000,41833,0.163100000000000,0.429400000000000,0.286300000000000,0.028600000000000,0.202700000000000,0.165000000000000,0.030800000000000,0.012900000000000,6,529,199,29,117,76,9,5,0,964,54.875518672199178,20.643153526970952,3.008298755186722,12.136929460580912,7.883817427385892,0.933609958506224,0.518672199170124,0.000000000000000
275,2940,0.508800000000000,0.491200000000000,27.800000000000001,28.600000000000001,26.800000000000001,0.245918367000000,0.667346939000000,0,0,0,0.010884354000000,0,0.134700000000000,0.022400000000000,23026,0.423100000000000,0.416700000000000,0.251600000000000,0.022000000000000,0.174700000000000,0.050900000000000,0.000000000000000,0.022000000000000,6,180,64,35,39,31,2,19,0,370,48.648648648648653,17.297297297297298,9.459459459459460,10.540540540540540,8.378378378378379,0.540540540540541,5.135135135135135,0.000000000000000
